Site	Date	Recording_Name	Row_Index	Error_Type	Column	Invalid_Value
2017 Rush Ranch	2017-06-29 11:00:00	Rush_Ranch-2017-06-29_11-00.flac	8444	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 12:00:00	Rush_Ranch-2017-06-29_12-00.flac	8447	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 13:00:00	Rush_Ranch-2017-06-29_13-00.flac	8450	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 14:00:00	Rush_Ranch-2017-06-29_14-00.flac	8453	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-29 14:00:00	Rush_Ranch-2017-06-29_14-00.flac	8453	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 15:00:00	Rush_Ranch-2017-06-29_15-00.flac	8456	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 16:00:00	Rush_Ranch-2017-06-29_16-00.flac	8459	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 17:00:00	Rush_Ranch-2017-06-29_17-00.flac	8462	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 18:00:00	Rush_Ranch-2017-06-29_18-00.flac	8465	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-29 19:00:00	Rush_Ranch-2017-06-29_19-00.flac	8468	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 06:00:00	Rush_Ranch-2017-06-30_06-00.flac	8501	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 07:00:00	Rush_Ranch-2017-06-30_07-00.flac	8504	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 08:00:00	Rush_Ranch-2017-06-30_08-00.flac	8507	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 08:00:00	Rush_Ranch-2017-06-30_08-00.flac	8507	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 09:00:00	Rush_Ranch-2017-06-30_09-00.flac	8510	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 10:00:00	Rush_Ranch-2017-06-30_10-00.flac	8513	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 10:00:00	Rush_Ranch-2017-06-30_10-00.flac	8513	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 11:00:00	Rush_Ranch-2017-06-30_11-00.flac	8516	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 11:00:00	Rush_Ranch-2017-06-30_11-00.flac	8516	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 12:00:00	Rush_Ranch-2017-06-30_12-00.flac	8519	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 12:00:00	Rush_Ranch-2017-06-30_12-00.flac	8519	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 13:00:00	Rush_Ranch-2017-06-30_13-00.flac	8522	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 14:00:00	Rush_Ranch-2017-06-30_14-00.flac	8525	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 14:00:00	Rush_Ranch-2017-06-30_14-00.flac	8525	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 15:00:00	Rush_Ranch-2017-06-30_15-00.flac	8528	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 15:00:00	Rush_Ranch-2017-06-30_15-00.flac	8528	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 16:00:00	Rush_Ranch-2017-06-30_16-00.flac	8531	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 16:00:00	Rush_Ranch-2017-06-30_16-00.flac	8531	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 17:00:00	Rush_Ranch-2017-06-30_17-00.flac	8534	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 17:00:00	Rush_Ranch-2017-06-30_17-00.flac	8534	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 18:00:00	Rush_Ranch-2017-06-30_18-00.flac	8537	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-06-30 18:00:00	Rush_Ranch-2017-06-30_18-00.flac	8537	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 19:00:00	Rush_Ranch-2017-06-30_19-00.flac	8540	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-06-30 20:00:00	Rush_Ranch-2017-06-30_20-00.flac	8543	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 06:00:00	Rush_Ranch-2017-07-01_06-00.flac	8573	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 06:00:00	Rush_Ranch-2017-07-01_06-00.flac	8573	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 07:00:00	Rush_Ranch-2017-07-01_07-00.flac	8576	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 08:00:00	Rush_Ranch-2017-07-01_08-00.flac	8579	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 08:00:00	Rush_Ranch-2017-07-01_08-00.flac	8579	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 09:00:00	Rush_Ranch-2017-07-01_09-00.flac	8582	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 09:00:00	Rush_Ranch-2017-07-01_09-00.flac	8582	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 10:00:00	Rush_Ranch-2017-07-01_10-00.flac	8585	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 11:00:00	Rush_Ranch-2017-07-01_11-00.flac	8588	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 12:00:00	Rush_Ranch-2017-07-01_12-00.flac	8591	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 13:00:00	Rush_Ranch-2017-07-01_13-00.flac	8594	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 13:00:00	Rush_Ranch-2017-07-01_13-00.flac	8594	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 14:00:00	Rush_Ranch-2017-07-01_14-00.flac	8597	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 14:00:00	Rush_Ranch-2017-07-01_14-00.flac	8597	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 15:00:00	Rush_Ranch-2017-07-01_15-00.flac	8600	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 15:00:00	Rush_Ranch-2017-07-01_15-00.flac	8600	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 16:00:00	Rush_Ranch-2017-07-01_16-00.flac	8603	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 16:00:00	Rush_Ranch-2017-07-01_16-00.flac	8603	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 17:00:00	Rush_Ranch-2017-07-01_17-00.flac	8606	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 17:00:00	Rush_Ranch-2017-07-01_17-00.flac	8606	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 18:00:00	Rush_Ranch-2017-07-01_18-00.flac	8609	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 18:00:00	Rush_Ranch-2017-07-01_18-00.flac	8609	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 19:00:00	Rush_Ranch-2017-07-01_19-00.flac	8612	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 19:00:00	Rush_Ranch-2017-07-01_19-00.flac	8612	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-01 20:00:00	Rush_Ranch-2017-07-01_20-00.flac	8615	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-01 20:00:00	Rush_Ranch-2017-07-01_20-00.flac	8615	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-02 06:00:00	Rush_Ranch-2017-07-02_06-00.flac	8645	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-02 06:00:00	Rush_Ranch-2017-07-02_06-00.flac	8645	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 06:40:00	RushRanch-2017-07-03_06-40.flac	8719	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 06:40:00	RushRanch-2017-07-03_06-40.flac	8719	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 08:00:00	RushRanch-2017-07-03_08-00.flac	8723	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 08:00:00	RushRanch-2017-07-03_08-00.flac	8723	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 09:00:00	RushRanch-2017-07-03_09-00.flac	8726	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 09:00:00	RushRanch-2017-07-03_09-00.flac	8726	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 10:00:00	RushRanch-2017-07-03_10-00.flac	8729	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 10:00:00	RushRanch-2017-07-03_10-00.flac	8729	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 11:00:00	RushRanch-2017-07-03_11-00.flac	8732	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 11:00:00	RushRanch-2017-07-03_11-00.flac	8732	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 12:00:00	RushRanch-2017-07-03_12-00.flac	8735	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 12:00:00	RushRanch-2017-07-03_12-00.flac	8735	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 13:00:00	RushRanch-2017-07-03_13-00.flac	8738	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 13:00:00	RushRanch-2017-07-03_13-00.flac	8738	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 14:00:00	RushRanch-2017-07-03_14-00.flac	8741	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 14:00:00	RushRanch-2017-07-03_14-00.flac	8741	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 15:00:00	RushRanch-2017-07-03_15-00.flac	8744	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 15:00:00	RushRanch-2017-07-03_15-00.flac	8744	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 16:00:00	RushRanch-2017-07-03_16-00.flac	8747	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 17:00:00	RushRanch-2017-07-03_17-00.flac	8750	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 18:00:00	RushRanch-2017-07-03_18-00.flac	8753	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 18:00:00	RushRanch-2017-07-03_18-00.flac	8753	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 19:00:00	RushRanch-2017-07-03_19-00.flac	8756	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 19:00:00	RushRanch-2017-07-03_19-00.flac	8756	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-03 20:00:00	RushRanch-2017-07-03_20-00.flac	8759	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-03 20:00:00	RushRanch-2017-07-03_20-00.flac	8759	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 08:00:00	RushRanch-2017-07-04_08-00.flac	8795	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 08:00:00	RushRanch-2017-07-04_08-00.flac	8795	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 09:00:00	RushRanch-2017-07-04_09-00.flac	8798	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 09:00:00	RushRanch-2017-07-04_09-00.flac	8798	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 10:00:00	RushRanch-2017-07-04_10-00.flac	8801	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 10:00:00	RushRanch-2017-07-04_10-00.flac	8801	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 10:40:00	RushRanch-2017-07-04_10-40.flac	8803	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 10:40:00	RushRanch-2017-07-04_10-40.flac	8803	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 12:20:00	RushRanch-2017-07-04_12-20.flac	8808	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 12:20:00	RushRanch-2017-07-04_12-20.flac	8808	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 13:00:00	RushRanch-2017-07-04_13-00.flac	8810	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 13:00:00	RushRanch-2017-07-04_13-00.flac	8810	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 14:00:00	RushRanch-2017-07-04_14-00.flac	8813	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 14:00:00	RushRanch-2017-07-04_14-00.flac	8813	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 15:00:00	RushRanch-2017-07-04_15-00.flac	8816	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 15:00:00	RushRanch-2017-07-04_15-00.flac	8816	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 15:40:00	RushRanch-2017-07-04_15-40.flac	8818	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 15:40:00	RushRanch-2017-07-04_15-40.flac	8818	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 17:20:00	RushRanch-2017-07-04_17-20.flac	8823	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 17:20:00	RushRanch-2017-07-04_17-20.flac	8823	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 18:00:00	RushRanch-2017-07-04_18-00.flac	8825	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 18:00:00	RushRanch-2017-07-04_18-00.flac	8825	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 19:00:00	RushRanch-2017-07-04_19-00.flac	8828	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 19:00:00	RushRanch-2017-07-04_19-00.flac	8828	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-04 20:00:00	RushRanch-2017-07-04_20-00.flac	8831	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-04 20:00:00	RushRanch-2017-07-04_20-00.flac	8831	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 06:00:00	RushRanch-2017-07-05_06-00.flac	8861	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 06:00:00	RushRanch-2017-07-05_06-00.flac	8861	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 07:00:00	RushRanch-2017-07-05_07-00.flac	8864	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 07:00:00	RushRanch-2017-07-05_07-00.flac	8864	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 07:40:00	RushRanch-2017-07-05_07-40.flac	8866	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 07:40:00	RushRanch-2017-07-05_07-40.flac	8866	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 09:00:00	RushRanch-2017-07-05_09-00.flac	8870	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 09:00:00	RushRanch-2017-07-05_09-00.flac	8870	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 10:00:00	RushRanch-2017-07-05_10-00.flac	8873	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 10:00:00	RushRanch-2017-07-05_10-00.flac	8873	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 11:00:00	RushRanch-2017-07-05_11-00.flac	8876	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 11:00:00	RushRanch-2017-07-05_11-00.flac	8876	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 12:00:00	RushRanch-2017-07-05_12-00.flac	8879	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 12:00:00	RushRanch-2017-07-05_12-00.flac	8879	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 13:00:00	RushRanch-2017-07-05_13-00.flac	8882	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 13:00:00	RushRanch-2017-07-05_13-00.flac	8882	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-05 13:00:00	RushRanch-2017-07-05_13-00.flac	8882	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 14:00:00	RushRanch-2017-07-05_14-00.flac	8885	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 14:00:00	RushRanch-2017-07-05_14-00.flac	8885	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 15:00:00	RushRanch-2017-07-05_15-00.flac	8888	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 15:00:00	RushRanch-2017-07-05_15-00.flac	8888	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 16:00:00	RushRanch-2017-07-05_16-00.flac	8891	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 16:00:00	RushRanch-2017-07-05_16-00.flac	8891	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 17:00:00	RushRanch-2017-07-05_17-00.flac	8894	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 17:00:00	RushRanch-2017-07-05_17-00.flac	8894	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 18:00:00	RushRanch-2017-07-05_18-00.flac	8897	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 18:00:00	RushRanch-2017-07-05_18-00.flac	8897	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 19:00:00	RushRanch-2017-07-05_19-00.flac	8900	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 19:00:00	RushRanch-2017-07-05_19-00.flac	8900	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-05 20:00:00	RushRanch-2017-07-05_20-00.flac	8903	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-05 20:00:00	RushRanch-2017-07-05_20-00.flac	8903	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 06:00:00	RushRanch-2017-07-06_06-00.flac	8933	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 06:00:00	RushRanch-2017-07-06_06-00.flac	8933	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-06 06:00:00	RushRanch-2017-07-06_06-00.flac	8933	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 07:00:00	RushRanch-2017-07-06_07-00.flac	8936	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 07:00:00	RushRanch-2017-07-06_07-00.flac	8936	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 08:00:00	RushRanch-2017-07-06_08-00.flac	8939	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 08:00:00	RushRanch-2017-07-06_08-00.flac	8939	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 09:00:00	RushRanch-2017-07-06_09-00.flac	8942	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 09:00:00	RushRanch-2017-07-06_09-00.flac	8942	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 10:00:00	RushRanch-2017-07-06_10-00.flac	8945	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 10:00:00	RushRanch-2017-07-06_10-00.flac	8945	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 11:00:00	RushRanch-2017-07-06_11-00.flac	8948	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 11:00:00	RushRanch-2017-07-06_11-00.flac	8948	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 12:00:00	RushRanch-2017-07-06_12-00.flac	8951	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 12:00:00	RushRanch-2017-07-06_12-00.flac	8951	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 13:00:00	RushRanch-2017-07-06_13-00.flac	8954	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 13:00:00	RushRanch-2017-07-06_13-00.flac	8954	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-06 13:40:00	RushRanch-2017-07-06_13-40.flac	8956	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-06 13:40:00	RushRanch-2017-07-06_13-40.flac	8956	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-10 07:00:00	Rush_Ranch-2017-07-10_07-00.flac	8958	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
